"ID","Browsable","Title","CollectionID","CollectionContentID","Identifier","Scope","PhysicalDescription","Date","Publisher","Contributor","RightsStatement","ContentURL","HyperlinkURL"
"76916","1","Reitz, Robert A.  Emeritus Prof. of Physics","2809","76149","20120719_OralHistories1991_1996/data/originals/76149","For additional information, see collection info linked to in this record.",NULL,"1994",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76149","1"
"76917","1","Barbour, Ian.  Emeritus Prof. of Religion","2809","76122","20120719_OralHistories1991_1996/data/originals/76122","For additional information, see collection info linked to in this record.",NULL,"1993",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76122","1"
"76918","0","Langworthy, Russell.  Emeritus Prof. of Sociology and Anthropology","2809","76142","20120719_OralHistories1991_1996/data/originals/76142","For additional information, see collection info linked to in this record.",,"1994",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76142","1"
"76919","1","Woodward, Henry L.","2809","76087","20120719_OralHistories1991_1996/data/originals/76087","Emeritus William H. Laird Prof. of Liberal Arts (Music), and College Organist; former Acting Dean of the College  For additional information, see collection info linked to in this record.",,"1993",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76087","1"
"76920","0","Carver, Wayne.","2809","76068","20120719_OralHistories1991_1996/data/originals/76068","Emeritus William H. Laird Professor of Liberal Arts/English; former Editor of 'The Carleton Miscellany'  For additional information, see collection info linked to in this record.",,"1992; 1993",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76068","1"
"76921","0","Easter, Wilfred O.","2809","76177","20120719_OralHistories1991_1996/data/originals/76177","Former Asst. Dir. of Admissions / Coor. of Black Activities / Dir. of Project ABC / Assoc. Dean of Students. For additional information, see collection info linked to in this record.",,"1995",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76177","1"
"76922","0","Porter, David H.","2809","76116","20120719_OralHistories1991_1996/data/originals/76116","Former Carleton President; former Prof. of Classical Languages and Music.  For additional information, see collection info linked to in this record.",,"1993",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76116","1"
"76923","1","Joyce, William S.  Former Carleton Vice President","2809","76166","20120719_OralHistories1991_1996/data/originals/76166","For additional information, see collection info linked to in this record.",,"1995",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76166","1"
"76924","0","Davis, Jewelnel.","2809","76198","20120719_OralHistories1991_1996/data/originals/76198","Former College Chaplain; Asst. to the Pres. for Human Relations.  For additional information, see collection info linked to in this record.",,"1996",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76198","1"
"76925","1","Mulligan, Tom.  Former college chauffer and other positions","2809","76074","20120719_OralHistories1991_1996/data/originals/76074","For additional information, see collection info linked to in this record.",,"1993",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76074","1"
"76926","1","Phillips, Jean.","2809","76120","20120719_OralHistories1991_1996/data/originals/76120","Former Dean of Women / Dean of Students / Assoc. Dean of Students, Educational Counseling  For additional information, see collection info linked to in this record.",,"1993",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76120","1"
"76927","1","Southworth, Lois","2809","76083","20120719_OralHistories1991_1996/data/originals/76083","Former Manager of the Faculty Club, House Manager, and Executive Housekeeper.  For additional information, see collection info linked to in this record.",,"1993",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76083","1"
"76928","1","Elledge, Scott.  Former Prof. of English","2809","76143","20120719_OralHistories1991_1996/data/originals/76143","For additional information, see collection info linked to in this record.",,"1994",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76143","1"
"76929","1","Shain, Charles.  Former Prof. of English","2809","76144","20120719_OralHistories1991_1996/data/originals/76144","For additional information, see collection info linked to in this record.",,"1994",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76144","1"
"76930","0","Perry, John Curtis.","2809","76178","20120719_OralHistories1991_1996/data/originals/76178","Former Prof. of History, Dir. of American Studies, Dir. of Asian Studies, and Acting Dir. of Library. For additional information, see collection info linked to in this record.",NULL,"1995",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76178","1"
"76931","1","Pettingill, Olin Sewall, Jr.  Former Prof. of Zoology","2809","76130","20120719_OralHistories1991_1996/data/originals/76130","For additional information, see collection info linked to in this record.",,"1994",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76130","1"
"76932","1","Dixon, George H.  Former Trustee and Board Chair","2809","76195","20120719_OralHistories1991_1996/data/originals/76195","For additional information, see collection info linked to in this record.",NULL,"1996",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76195","1"
"76933","0","Starr, Helen M.  Grand-niece of Thorstein Veblen.","2809","76161","20120719_OralHistories1991_1996/data/originals/76161","Donor to Carleton of Thomas Veblen trunk.  For additional information, see collection info linked to in this record.",,"1995",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76161","1"
"76934","1","Jarchow, Merrill E. 'Casey'.","2809","76064","20120719_OralHistories1991_1996/data/originals/76064","Historian in Residence; former Prof. of History and Dean of Men.  For additional information, see collection info linked to in this record.",NULL,"1992; 1993",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76064","1"
"76935","1","Obaid, Antonio H.","2809","76150","20120719_OralHistories1991_1996/data/originals/76150","Lead Switchboard OperatorFor additional information, see collection info linked to in this record.",,"1994",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76150","1"
"76936","1","Lee, Maggie.","2809","76167","20120719_OralHistories1991_1996/data/originals/76167","Northfield resident and historical observer; daughter of Carleton employee.  For additional information, see collection info linked to in this record.",NULL,"1995",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76167","1"
"76937","0","Lugones, Maria.  Prof. of Philosophy","2809","76051","20120719_OralHistories1991_1996/data/originals/76051","For additional information, see collection info linked to in this record.",,"1992",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76051","1"
"76938","1","Smith, Bardwell L.","2809","76069","20120719_OralHistories1991_1996/data/originals/76069","Prof. of Religion and John W. Nason Prof. of Asian Studies; former Dean of the College. For additional information, see collection info linked to in this record.",NULL,"1992",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76069","1"
"76939","1","Wood, Robert.","2809","76154","20120719_OralHistories1991_1996/data/originals/76154","Retired Prof. of Religion; former Dir. of Student Futures.  For additional information, see collection info linked to in this record.",,"1995",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76154","1"
"76940","1","Conn, Howard.","2809","76053","20120719_OralHistories1991_1996/data/originals/76053","Trustee Emeritus.  For additional information, see collection info linked to in this record.",,"1992",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76053","1"
"76941","1","Hubbs, Ronald M.","2809","76052","20120719_OralHistories1991_1996/data/originals/76052","Trustee Emeritus and former Board Vice-chair.  For additional information, see collection info linked to in this record.",,"1992",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76052","1"
"76942","0","Kachi, Yukio.","2809","76126","20120719_OralHistories1991_1996/data/originals/76126","Visiting Prof. in Religion.  For additional information, see collection info linked to in this record.",,"1994",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76126","1"
"76943","1","Klinefelter, Hedwig.","2809","76056","20120719_OralHistories1991_1996/data/originals/76056","Widow of Donald Klinefelter, former Dir. of Admissions and Registrar.  For additional information, see collection info linked to in this record.",,"1992",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76056","1"
"76944","0","Swearer, Jan.","2809","76170","20120719_OralHistories1991_1996/data/originals/76170","Widow of former Carleton president Howard R. Swearer.  For additional information, see collection info linked to in this record.",,"1995",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76170","1"
"76945","1","Muir, Elizabeth J.","2809","76127","20120719_OralHistories1991_1996/data/originals/76127","Widow of Prof. of Botany William Muir.  For additional information, see collection info linked to in this record.",,"1994",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76127","1"
"76946","1"," Jarchow, Doris.","2809","76135","20120719_OralHistories1991_1996/data/originals/76135","Widow of Professor, Dean, and Historian-in-Residence Merrill E. Jarchow.  For additional information, see collection info linked to in this record.",,"1994",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76135","1"
"76947","1","Rayment, Frances.","2809","76078","20120719_OralHistories1991_1996/data/originals/76078","Wife of Emeritus Prof. of Classical Languages Charles S. Rayment. For additional information, see collection info linked to in this record.",,"1993",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76078","1"
"76948","1","Porter, Helen (Nelson).","2809","76117","20120719_OralHistories1991_1996/data/originals/76117","Wife of former President David H. Porter; formerly Sec. to the President and other staff positions  For additional information, see collection info linked to in this record.",,"1993",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76117","1"
"76949","1","William B. Dunham","2809","76054","20120719_OralHistories1991_1996/data/originals/76054","For additional information, see collection info linked to in this record.",,"1992",,,,"https://archivedb.carleton.edu/files/20120719_OralHistories1991_1996/data/dips/76054","1"
"77025","1","Group of ladies sitting in front of Berden's-their home at Carleton","82","14171","20120820_holmberg/data/originals/photos","People depicted in these images: Esther Christina Holmberg '99 (Mrs. Charles O. Swanson)",NULL,"ca. 1899",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120820_holmberg/data/dips/photos","1"
"77026","1","Transcript excerpt - Esther Christina Holmberg","0","0","20120820_holmberg/data/originals/registry","Excerpts of student registry from the Carleton Academy.",NULL,"ca. 1899",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120820_holmberg/data/dips/registry","1"
